id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1344794879365324801,1344794877104590848,2021-01-01 07:57:38 HKT,2021-01-01,07:57:38,+0800,739988612243062784,bottingkruger,dunningkrugerbot,,@bottingkruger among other inventions. She was a political theorist in the 1994 Texas gubernatorial election. She is the current (3/4),en,[],[],[],1,0,0,[],[],https://twitter.com/bottingkruger/status/1344794879365324801,False,,0,,,,,,,,"[{'screen_name': 'bottingkruger', 'name': 'dunningkrugerbot', 'id': '739988612243062784'}]",,,,
1344794870037291009,1344794870037291009,2021-01-01 07:57:36 HKT,2021-01-01,07:57:36,+0800,1381315238,__iamjazz,J5👹,,driving in Texas would really make u wanna kill somebody.,en,[],[],[],1,1,0,[],[],https://twitter.com/__iamjazz/status/1344794870037291009,False,,0,,,,,,,,[],,,,
1344794869961789440,1344794869961789440,2021-01-01 07:57:36 HKT,2021-01-01,07:57:36,+0800,109906225,gamtex,Gerry Gamel,"{'type': 'Point', 'coordinates': [30.9125, -99.2536]}","Fitting end to 2020, and my final day at the newspaper. @ Katemcy, Texas  https://t.co/k95Fr5bCIG",en,[],['https://www.instagram.com/p/CJezw57rQVY/?igshid=ld6lqx4xmi6t'],[],0,0,0,[],[],https://twitter.com/gamtex/status/1344794869961789440,False,,0,,,,,,,,[],,,,
1344794863120904192,1344794863120904192,2021-01-01 07:57:35 HKT,2021-01-01,07:57:35,+0800,706279060175859712,zeeperkins,princess of faith 🦋,,In Texas &amp; fully paid off. Thank you 🤍,en,[],[],[],0,0,0,[],[],https://twitter.com/zeeperkins/status/1344794863120904192,False,https://twitter.com/benwegmann/status/1344753339049914368,0,,,,,,,,[],,,,
1344794855571152900,1344794855571152900,2021-01-01 07:57:33 HKT,2021-01-01,07:57:33,+0800,18706381,wolfereports,Wes Wolfe,"{'type': 'Point', 'coordinates': [29.0421, -95.4414]}","Decided to play the cowboy game, wound up in a protest, obvi. @ Lake Jackson, Texas  https://t.co/UpUlPg4sMM",en,[],['https://www.instagram.com/p/CJezwlJnWMS/?igshid=vc1gtuct3fnl'],[],0,0,1,[],[],https://twitter.com/WolfeReports/status/1344794855571152900,False,,0,,,,,,,,[],,,,
1344794844766425090,1344794844766425090,2021-01-01 07:57:30 HKT,2021-01-01,07:57:30,+0800,1344052947206828032,munkcrafts,munkcrafts,,Excited to share the latest addition to my #etsy shop: Texas the lone-star state scrapbook title  https://t.co/AVNW6UMNIS  #scrapbooking #scrapbook #craft #svg #digital #dallas #texas #cricut,en,[],['https://etsy.me/3n4TzKG'],[],0,0,0,"['etsy', 'scrapbooking', 'scrapbook', 'craft', 'svg', 'digital', 'dallas', 'texas', 'cricut']",[],https://twitter.com/munkcrafts/status/1344794844766425090,False,,0,,,,,,,,[],,,,
1344794831852212224,1344765260385800192,2021-01-01 07:57:27 HKT,2021-01-01,07:57:27,+0800,28499184,dustin_perry,"Dustin ""Just a Guy"" Perry",,"@aklingus Goddamn, this one hurts. My intro to him was The Mouse and the Mask, but I remember buying Madvillainy on CD in ‘07 and listening to it on repeat during a drive across Texas.",en,[],[],[],0,0,1,[],[],https://twitter.com/dustin_perry/status/1344794831852212224,False,,0,,,,,,,,"[{'screen_name': 'aklingus', 'name': 'AK Lingus', 'id': '42041929'}]",,,,
1344794829734244354,1344789733944287234,2021-01-01 07:57:27 HKT,2021-01-01,07:57:27,+0800,580300320,lesliehohenfeld,Leslie Hohenfeld,,@KeithOlbermann I am calling the offices of the OH idiots who signed the Texas lawsuit because it is a safe assumption that their treasonous behavior will continue at the January 6th bowing  to their king trump circus.,en,[],[],[],0,0,1,[],[],https://twitter.com/LeslieHohenfeld/status/1344794829734244354,False,,0,,,,,,,,"[{'screen_name': 'KeithOlbermann', 'name': 'Keith Olbermann', 'id': '130617778'}]",,,,
1344794817491034112,1344794817491034112,2021-01-01 07:57:24 HKT,2021-01-01,07:57:24,+0800,341658243,itskeshiadydell,Keshia Dydell,"{'type': 'Point', 'coordinates': [32.7774, -96.7977]}","@buttahskin  got my order in the mail today let’s see what this product does! I will share before and after photo today... @ Dallas, Texas  https://t.co/CRQvg9tCEB",en,[],['https://www.instagram.com/p/CJezvirHeIh/?igshid=106zr69wtoiw0'],[],0,0,0,[],[],https://twitter.com/ItsKeshiaDydell/status/1344794817491034112,False,,0,,,,,,,,[],,,,
1344794777250799616,1344794777250799616,2021-01-01 07:57:14 HKT,2021-01-01,07:57:14,+0800,1238967773256007680,jayhiggies,Scout Finch,,Texas Ho! Charles Schwab Saddles-Up For January Stampede Into New Headquarters  https://t.co/JH6VUzITx3,en,[],['http://www.capoliticalreview.com/capoliticalnewsandviews/texas-ho-charles-schwab-saddles-up-for-january-stampede-into-new-headquarters/'],[],0,0,1,[],[],https://twitter.com/JayHiggies/status/1344794777250799616,False,,0,,,,,,,,[],,,,
1344794773723508736,1344794773723508736,2021-01-01 07:57:13 HKT,2021-01-01,07:57:13,+0800,15895889,smallc00,c ✨,,"Just made my donation.   If you’re in the central Texas area, please consider donating tonight. $10 becomes $30, etc. Your contribution will be **TRIPLED** ❤️",en,[],[],[],2,0,0,[],[],https://twitter.com/smallc00/status/1344794773723508736,False,https://twitter.com/AndreaKStout/status/1344680826664087552,0,,,,,,,,[],,,,
1344794769998958592,1344794507276152834,2021-01-01 07:57:12 HKT,2021-01-01,07:57:12,+0800,754538130263334917,bigbrotrippin,(BIG) BROTHER,,And no this is north texas nothing is gonan catch on fire. They dont even have a good reason to be pussies like California,en,[],[],[],1,0,0,[],[],https://twitter.com/bigbrotrippin/status/1344794769998958592,False,,0,,,,,,,,[],,,,
1344794746720563202,1344515789307592704,2021-01-01 07:57:07 HKT,2021-01-01,07:57:07,+0800,904616444,100pwilt,悪魔は眠らない🥢👹,,"@5hawty41 You want to talk food: throw me some Asian, Mediterranean, Greek, Brazilian, Cuban, Spanish 🇪🇸, Italian, Louisiana cajun, Texas Barbecue and now we talking dishes I’d drop cash on. Mexican food overrated. I said what I said. Argue with your momma.  https://t.co/ADAlmjTaQ4",en,[],[],['https://pbs.twimg.com/tweet_video_thumb/EqmrsQoW8Ac1msU.jpg'],1,0,0,[],[],https://twitter.com/100pWilt/status/1344794746720563202,False,,1,https://pbs.twimg.com/tweet_video_thumb/EqmrsQoW8Ac1msU.jpg,,,,,,,"[{'screen_name': '5hawty41', 'name': '🪴 𝓝𝓮𝓼𝓼𝓪 🌱', 'id': '251745060'}]",,,,
1344794695499714562,1344794695499714562,2021-01-01 07:56:55 HKT,2021-01-01,07:56:55,+0800,1146136235775287296,henryrh59256727,Hen,,Outrage as Texas governor orders closure of multiple ballot drop-off sites,en,[],[],[],0,0,0,[],[],https://twitter.com/HenryRh59256727/status/1344794695499714562,False,,0,,,,,,,,[],,,,
1344794660565344256,1344794660565344256,2021-01-01 07:56:46 HKT,2021-01-01,07:56:46,+0800,330576715,1truthkeeper,Oksana Yonan,,The Observer’s Best Longform Stories of 2020 - The Texas Observer  https://t.co/WaxMeeVBvi,en,[],['https://www.texasobserver.org/best-longform-stories-of-2020'],[],0,0,0,[],[],https://twitter.com/1Truthkeeper/status/1344794660565344256,False,,0,,,,,,,,[],,,,
1344794659718115330,1344794659718115330,2021-01-01 07:56:46 HKT,2021-01-01,07:56:46,+0800,383589707,tpm_news,Top Most Popular News,,"Texas hits new virus hospitalization record, passing 12,000  https://t.co/IiZbE65EOF",en,[],['https://topmostpopular.com/texas-hits-new-virus-hospitalization-record-passing-12000/'],[],0,0,0,[],[],https://twitter.com/TPM_NEWS/status/1344794659718115330,False,,0,,,,,,,,[],,,,
1344794657461579778,1344794657461579778,2021-01-01 07:56:46 HKT,2021-01-01,07:56:46,+0800,233703465,_simplymoni_,i’moni♡.,,waitttttt!! my baby really in Texas w/ my momma so I won’t be bringing in the New Year w/ him🥺🥺🥺🥺🥺,en,[],[],[],0,0,0,[],[],https://twitter.com/_simplyMoni_/status/1344794657461579778,False,,0,,,,,,,,[],,,,
1344794636984975361,1344788164108546049,2021-01-01 07:56:41 HKT,2021-01-01,07:56:41,+0800,34487575,chriscavazos21,Chris Cavazos,,@Doc_Texas  https://t.co/wL7T4NbYdz,und,[],[],['https://pbs.twimg.com/tweet_video_thumb/Eqmrl2kW4AAEqAV.jpg'],0,0,0,[],[],https://twitter.com/chriscavazos21/status/1344794636984975361,False,,1,https://pbs.twimg.com/tweet_video_thumb/Eqmrl2kW4AAEqAV.jpg,,,,,,,[],,,,
1344794635831566337,1344794635831566337,2021-01-01 07:56:40 HKT,2021-01-01,07:56:40,+0800,1034839074069274624,hidalgocogop,Hidalgo County GOP,,Happy Birthday @donaldjtrumpjr from your favorite trouble makers in #SouthTexas #HidalgoCo #Texas #USA #KAG #RGV  https://t.co/EcLqIDwulr,en,"[{'screen_name': 'donaldjtrumpjr', 'name': 'donald trump jr.', 'id': '39344374'}]",[],['https://pbs.twimg.com/media/Eqmrk31W4AE4qL-.jpg'],1,8,23,"['southtexas', 'hidalgoco', 'texas', 'usa', 'kag', 'rgv']",[],https://twitter.com/HidalgoCoGOP/status/1344794635831566337,False,,1,https://pbs.twimg.com/media/Eqmrk31W4AE4qL-.jpg,,,,,,,[],,,,
1344794625765040128,1344794625765040128,2021-01-01 07:56:38 HKT,2021-01-01,07:56:38,+0800,599281894,nwsamarillo,NWS Amarillo,,Light snow will spread west northwest across the southeastern Texas Panhandle this evening. Snowfall amounts of less than an inch are expected early in the evening. Use caution when driving this evening and allow for plenty of time to reach your destination. #phwx #txwx #okwx  https://t.co/vAT2dJi0ge,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/EqmrNb5UYAAjxMA.jpg'],0,1,1,"['phwx', 'txwx', 'okwx']",[],https://twitter.com/NWSAmarillo/status/1344794625765040128,False,,1,https://pbs.twimg.com/tweet_video_thumb/EqmrNb5UYAAjxMA.jpg,,,,,,,[],,,,
1344794621574987776,1344787882477826049,2021-01-01 07:56:37 HKT,2021-01-01,07:56:37,+0800,767432914443186176,asliceoftrent,SliceofTrent,,@parahsaige So a little ice shuts down the entirety of Texas? Lol y'all pansies 🇨🇦🇨🇦🇨🇦,en,[],[],[],0,0,0,[],[],https://twitter.com/ASliceofTrent/status/1344794621574987776,False,,0,,,,,,,,[],,,,
1344794619045941250,1321160614039953410,2021-01-01 07:56:36 HKT,2021-01-01,07:56:36,+0800,1321151481282781191,5395nr2005,NR2005,,"@5395bot1 It is raining again in Texas, the jet dryers are off the track.",en,[],[],[],1,0,0,[],[],https://twitter.com/5395NR2005/status/1344794619045941250,False,,0,,,,,,,,"[{'screen_name': '5395bot1', 'name': 'NASCAR Silly Season Rumor Bot (Rarely Real)', 'id': '1070629528983220225'}]",,,,
1344794615602417664,1344794615602417664,2021-01-01 07:56:36 HKT,2021-01-01,07:56:36,+0800,36442614,timjhanrahan,Tim Hanrahan,,New: VP Pence asked a federal judge in Texas on Thursday to dismiss a Republican congressman’s attempt to give him the power to decide which electoral votes to count when Congress meets on Jan. 6  https://t.co/cdaO19WuRk,en,[],['https://www.wsj.com/articles/pence-seeks-to-dismiss-gop-lawsuit-aiming-to-lethim-overturn-election-11609458671?st=758hmt9q9461y3s&reflink=share_mobilewebshare'],[],1,8,6,[],[],https://twitter.com/TimJHanrahan/status/1344794615602417664,False,,0,,,,,,,,[],,,,
1344794602977583109,1344466883102306306,2021-01-01 07:56:33 HKT,2021-01-01,07:56:33,+0800,1321893955538214913,heytimapple,Tim Apple *--🪟💙🎯🐹🪖☕--*,,@caroledwine I lived in Texas and met lots of libs with trucks.,en,[],[],[],0,0,0,[],[],https://twitter.com/heyTimApple/status/1344794602977583109,False,,0,,,,,,,,"[{'screen_name': 'caroledwine', 'name': '🌊Carol🌊', 'id': '148365388'}]",,,,
1344794602721697793,1344307458085412867,2021-01-01 07:56:33 HKT,2021-01-01,07:56:33,+0800,1242963189916188674,billybrister2,Billy Brister,,@HawleyMO Thank you Mr. Hawley... we applaud you for standing up and doing the right thing!!!! We would love to have you in Texas if you ever decide to move LOL,en,[],[],[],0,0,0,[],[],https://twitter.com/BillyBrister2/status/1344794602721697793,False,,0,,,,,,,,"[{'screen_name': 'HawleyMO', 'name': 'Josh Hawley', 'id': '2352629311'}]",,,,
1344794588830179329,1344794588830179329,2021-01-01 07:56:29 HKT,2021-01-01,07:56:29,+0800,3431917787,msreddone,Ms. James,"{'type': 'Point', 'coordinates': [29.72399001, -95.61974287]}","Just posted a photo @ Westside, Houston, Texas  https://t.co/0BCaTXWqiB",en,[],['https://www.instagram.com/p/CJezo8slqO6RFXrvS7QKaGszCy5i_ZE2TIzAIE0/?igshid=r5ss7o16dg3e'],[],0,0,0,[],[],https://twitter.com/MsReddone/status/1344794588830179329,False,,0,,,,,,,,[],,,,
1344794545461096455,1344794545461096455,2021-01-01 07:56:19 HKT,2021-01-01,07:56:19,+0800,712825291551465472,kekify,kekish,,i hate texas i don’t know if i hear fireworks or gunshots,en,[],[],[],2,0,13,[],[],https://twitter.com/kekify/status/1344794545461096455,False,,0,,,,,,,,[],,,,
1344794533247201280,1344794533247201280,2021-01-01 07:56:16 HKT,2021-01-01,07:56:16,+0800,236205140,franksnstein,Franky Stein,,..snow blanketing parts of Texas.,en,[],[],[],2,5,18,[],[],https://twitter.com/franksnstein/status/1344794533247201280,False,,0,,,,,,,,[],,,,
1344794532848795649,1344790159074713601,2021-01-01 07:56:16 HKT,2021-01-01,07:56:16,+0800,1299762606840963073,donna_g123,DonnaG,,@g_florella Gee i just have Bud Light.  I should try the texas brew. I will check my Liquor store.,en,[],[],[],1,0,3,[],[],https://twitter.com/donna_G123/status/1344794532848795649,False,,0,,,,,,,,"[{'screen_name': 'g_florella', 'name': 'Florella G Crouch', 'id': '1283093188052422656'}]",,,,
1344794532655882252,1344794532655882252,2021-01-01 07:56:16 HKT,2021-01-01,07:56:16,+0800,2313009590,alyannbradley,AlyAnn,,"Look what we found in TEXAS today! If ya know, ya know how delicious this is! We moved from KC in 2016 and this has been dearly missed. My kids still talk about touring the farm. So excited to find it at Central Market today! Woohoo! @shattomilk @CentralMarket  https://t.co/VnVUKQmf4D",en,"[{'screen_name': 'shattomilk', 'name': 'shatto milk company', 'id': '43400905'}, {'screen_name': 'centralmarket', 'name': 'central market', 'id': '21573210'}]",[],['https://pbs.twimg.com/media/EqmrfloXIAAdDyc.jpg'],2,0,2,[],[],https://twitter.com/AlyannBradley/status/1344794532655882252,False,,1,https://pbs.twimg.com/media/EqmrfloXIAAdDyc.jpg,,,,,,,[],,,,
1344794507276152834,1344794507276152834,2021-01-01 07:56:10 HKT,2021-01-01,07:56:10,+0800,754538130263334917,bigbrotrippin,(BIG) BROTHER,,"Just saw a post from my mayor telling people to not light fireworks and finally lost it and told him to fuck off  Swear to god this whole cowboy texas meme needs to go away, bunch of nanny ass crybabies here  No fireworks, no drinking, no public shooting. Freedom indeed",en,[],[],[],1,0,1,[],[],https://twitter.com/bigbrotrippin/status/1344794507276152834,False,,0,,,,,,,,[],,,,
1344794439148052480,1344794439148052480,2021-01-01 07:55:54 HKT,2021-01-01,07:55:54,+0800,2422905368,allanceckert,Allan C. Eckert,"{'type': 'Point', 'coordinates': [31.460097, -100.435644]}","Looking forward to spending 2021 with this good-looking girl! @ San Angelo, Texas  https://t.co/Wwp4NNhzgN",en,[],['https://www.instagram.com/p/CJezkZQpFuL2FiRGPK4pk-NiUmgP1X9FY-ZBwM0/?igshid=fpu6rqzh5gwe'],[],0,0,0,[],[],https://twitter.com/AllanCEckert/status/1344794439148052480,False,,0,,,,,,,,[],,,,
1344794431376027648,1344794431376027648,2021-01-01 07:55:52 HKT,2021-01-01,07:55:52,+0800,1158163291857985538,taylor_kennedy7,Taylor Kennedy,,"That 20-YD TD pass from Austin Kendall to TJ Simmons was perfectly executed. That was Kendall’s first TD pass since Nov. 7, 2019 against Texas Tech. #WVU",en,[],[],[],0,0,0,['wvu'],[],https://twitter.com/Taylor_Kennedy7/status/1344794431376027648,False,,0,,,,,,,,[],,,,
1344794419392901120,1344682147748212736,2021-01-01 07:55:49 HKT,2021-01-01,07:55:49,+0800,1208909752668962816,coachjt04,javar,,"@OrangeBowlBoys Texas, Florida",pt,[],[],[],0,0,0,[],[],https://twitter.com/coachjt04/status/1344794419392901120,False,,0,,,,,,,,"[{'screen_name': 'OrangeBowlBoys', 'name': 'Orange Bowl Boys 🎧', 'id': '1031209058378895362'}]",,,,
1344794405367119878,1344794405367119878,2021-01-01 07:55:45 HKT,2021-01-01,07:55:45,+0800,1210704413721010176,midmoments,Mid South Moments,,"Spend the last couple of hours of 2020, or maybe even better the first of 2021, with myself &amp; @DanPFFC looking back at ‘Tuesday in Texas’  https://t.co/Elw7BD9IkW  https://t.co/ULE30qlf8O",en,"[{'screen_name': 'danpffc', 'name': 'dan phillips', 'id': '225568867'}]",['http://linktr.ee/midsouthmoments'],['https://pbs.twimg.com/media/EqmrYfXXIAAjIG4.jpg'],0,0,1,[],[],https://twitter.com/MidMoments/status/1344794405367119878,False,,1,https://pbs.twimg.com/media/EqmrYfXXIAAjIG4.jpg,,,,,,,[],,,,
1344794396047405059,1344746304702967816,2021-01-01 07:55:43 HKT,2021-01-01,07:55:43,+0800,63764710,1goebel,Alexander Goebel,,@NikolaiPriser Why do you think Tesla is moving to Texas.... quicker delivery to newer customers,en,[],[],[],0,0,1,[],[],https://twitter.com/1goebel/status/1344794396047405059,False,,0,,,,,,,,"[{'screen_name': 'NikolaiPriser', 'name': 'Nikolai Priser', 'id': '1249371056147763200'}]",,,,
1344794383711920133,1344794383711920133,2021-01-01 07:55:40 HKT,2021-01-01,07:55:40,+0800,340021066,uilani__,💖💖💖Lea💖💖💖,,I miss that Texas project X era,en,[],[],[],0,0,0,[],[],https://twitter.com/uilani__/status/1344794383711920133,False,,0,,,,,,,,[],,,,
1344794369140920324,1344794369140920324,2021-01-01 07:55:37 HKT,2021-01-01,07:55:37,+0800,292082159,dfwhops,DFWHops.com,,Half the entire state of Texas is covered in falling snow right now.   But not here. We're just barely on the wrong side of it.   Just like every. Other. Year.   Sigh.,en,[],[],[],1,0,0,[],[],https://twitter.com/DFWHops/status/1344794369140920324,False,,0,,,,,,,,[],,,,
1344794365529640961,1344794365529640961,2021-01-01 07:55:36 HKT,2021-01-01,07:55:36,+0800,40100296,boss_lady318,Atalaya!!!,,Thankful for my Texas family,en,[],[],[],0,0,0,[],[],https://twitter.com/Boss_Lady318/status/1344794365529640961,False,,0,,,,,,,,[],,,,
1344794362606186496,1344665154437476354,2021-01-01 07:55:35 HKT,2021-01-01,07:55:35,+0800,2417614552,bperez1776,B,,@HB_Texas Damn that looks good!,en,[],[],[],1,0,1,[],[],https://twitter.com/bperez1776/status/1344794362606186496,False,,0,,,,,,,,"[{'screen_name': 'HB_Texas', 'name': 'HB', 'id': '1303046541410807808'}]",,,,
1344794358193778688,1344794358193778688,2021-01-01 07:55:34 HKT,2021-01-01,07:55:34,+0800,36947406,nickwalt,Nick Walters,,"Holiday work streak: Day 1 to Day 10!  Texas Bowl cancellation aside, a fun experience wrapping up 2020 on set. Grateful for my opportunities this year.  Happy New Year, everyone! 🙏  https://t.co/FgbDLIIRPv",en,[],[],"['https://pbs.twimg.com/media/EqmrVuyXUAAZDYK.jpg', 'https://pbs.twimg.com/media/EqmrVuuWMAMlOsL.jpg']",0,1,19,[],[],https://twitter.com/nickwalt/status/1344794358193778688,False,,1,https://pbs.twimg.com/media/EqmrVuyXUAAZDYK.jpg,,,,,,,[],,,,
1344794322890346496,1344474899671203841,2021-01-01 07:55:26 HKT,2021-01-01,07:55:26,+0800,14464204,adventuresarahb,SarahBRobrtz🗽BlackLivesMatterGoldenRule,,@davidrstrong @RoosterQueen5 They’ve been around for years and years - some Dairy Queen’s in Texas have them ❤️,en,[],[],[],2,0,0,[],[],https://twitter.com/AdventureSarahB/status/1344794322890346496,False,,0,,,,,,,,"[{'screen_name': 'davidrstrong', 'name': 'David R Strong 🌳', 'id': '15755364'}]",,,,
1344794320549900290,1344794320549900290,2021-01-01 07:55:25 HKT,2021-01-01,07:55:25,+0800,2760663871,cfrdallas,Cody'sFriendsRescue,,"Just posted a photo @ DFW Area, Texas  https://t.co/AtwMazrUKv",en,[],['https://www.instagram.com/p/CJezhBpnqSB/?igshid=1b5bils81sjdw'],[],0,0,1,[],[],https://twitter.com/CFRDallas/status/1344794320549900290,False,,0,,,,,,,,[],,,,
1344794318003785728,1344794318003785728,2021-01-01 07:55:25 HKT,2021-01-01,07:55:25,+0800,1220121799553249280,larycrews,Lary Crews® published author,,"Because I refuse to have affairs, married 4 times. Don't sing but did 12 musical comedies. Don't smoke but got cancer from second-hand smoke. US Navy sent me to South Texas, not South Vietnam. See? Strange life. My blog becomes a book on 8-27-2021.  https://t.co/6zMXNckqTz  https://t.co/JUkpeRfgwq",en,[],['https://my75years.blogspot.com/'],['https://pbs.twimg.com/media/EqmrPjRUcAAuNqD.jpg'],0,0,0,[],[],https://twitter.com/LaryCrews/status/1344794318003785728,False,,1,https://pbs.twimg.com/media/EqmrPjRUcAAuNqD.jpg,,,,,,,[],,,,
1344794315357384704,1344794315357384704,2021-01-01 07:55:24 HKT,2021-01-01,07:55:24,+0800,1214724801853640705,dilfracha,on @gendersilly,,Do i have any other moots from texas 🧎,en,[],[],[],0,0,0,[],[],https://twitter.com/dilfracha/status/1344794315357384704,False,,0,,,,,,,,[],,,,
1344794310202564613,1344764028099448833,2021-01-01 07:55:23 HKT,2021-01-01,07:55:23,+0800,1240813420611547143,steve68870933,steve,,@catturd2 Here in East Texas we are all open and party 🎉 time,en,[],[],[],0,0,0,[],[],https://twitter.com/steve68870933/status/1344794310202564613,False,,0,,,,,,,,"[{'screen_name': 'catturd2', 'name': 'Catturd ™', 'id': '1043185714437992449'}]",,,,
1344794263620616193,1344590891315580929,2021-01-01 07:55:12 HKT,2021-01-01,07:55:12,+0800,795292569735401472,fulthrottletex,Full Throttle Texas,,@BarcaBruges Bass Customs Texas!,en,[],[],[],1,0,0,[],[],https://twitter.com/Fulthrottletex/status/1344794263620616193,False,,0,,,,,,,,"[{'screen_name': 'BarcaBruges', 'name': 'fcb_barça💙💙FC BRUGES🖤🖤', 'id': '432853742'}]",,,,
1344794261145968640,1344792361780572162,2021-01-01 07:55:11 HKT,2021-01-01,07:55:11,+0800,1319715193086267393,pfffft08590973,Un Coup Du Mat,,I moved to Texas because the union steward's family moved down here and I sought refuge from the blackmail. Texas investigated some interference in my driver's license and overruled Massachusetts so that I could start a new life....,en,[],[],[],1,0,0,[],[],https://twitter.com/Pfffft08590973/status/1344794261145968640,False,,0,,,,,,,,[],,,,
1344794257236905985,1344793412680249346,2021-01-01 07:55:10 HKT,2021-01-01,07:55:10,+0800,64934971,prettybougie_,w⃨h⃨e⃨r⃨e⃨'s⃨ t⃨h⃨e⃨ b⃨e⃨a⃨c⃨h⃨🧉✨,,"Launched @bcbotanicalLLC ! On Juneteenth at that. Since it’s start I’ve been blessed with 133 orders. Majority of my orders have been from my hometown (216) but I’ve also shipped to Cali, Vegas, Texas, FL, Atl, Chicago &amp; Baltimore !!!  https://t.co/aZk3A6wvbr",en,"[{'screen_name': 'bcbotanicalllc', 'name': 'bc botanical llc', 'id': '1261640114624741378'}]",[],['https://pbs.twimg.com/tweet_video_thumb/EqmrPzIXIAEsS3K.jpg'],1,0,1,[],[],https://twitter.com/prettybougie_/status/1344794257236905985,False,,1,https://pbs.twimg.com/tweet_video_thumb/EqmrPzIXIAEsS3K.jpg,,,,,,,[],,,,
1344794226249388036,1344791116399435778,2021-01-01 07:55:03 HKT,2021-01-01,07:55:03,+0800,704353204528619520,famousbl3,Sir Bryan Lee,,@FrakerMonica @GinnyMcDonald8 I have never been to Texas and she’s fancy!  https://t.co/0GeaVLyZys,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/EqmrNvEXEAI5o0p.jpg'],2,0,3,[],[],https://twitter.com/FamousBL3/status/1344794226249388036,False,,1,https://pbs.twimg.com/tweet_video_thumb/EqmrNvEXEAI5o0p.jpg,,,,,,,"[{'screen_name': 'FrakerMonica', 'name': 'Monica Fraker', 'id': '830159625093783552'}, {'screen_name': 'GinnyMcDonald8', 'name': 'Dr. Ginny McDonald', 'id': '1335886662665187328'}]",,,,
